,sentence,sentiment_polarity,sentiment_subjectivity
3507,RT @chocolat_psyder: \xe3\x80\x90\xe6\x82\xb2\xe5\xa0\xb1\xe3\x80\x91\n\xe6\x9d\xb1\xe4\xba\xac\xe4\xba\x94\xe8\xbc\xaa\xe3\x81\x95\xe3\x82\x93\xe3\x80\x81\xe3\x83\x9c\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x86\xe3\x82\xa3\xe3\x82\xa2\xe5\x90\x91\xe3\x81\x91\xe3\x81\xab\xe5\xae\x9a\xe6\x9c\x9f\xe6\xa4\x9c\xe6\x9f\xbb\xe3\x82\x84\xe3\x83\xaf\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xb3\xe6\x8e\xa5\xe7\xa8\xae\xe3\x81\x97\xe3\x81\xaa\xe3\x81\x84\xe3\x81\x93\xe3\x81\xa8\xe3\x81\x8c\xe5\x86\x85\xe9\x83\xa8\xe8\xb3\x87\xe6\x96\x99\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8a\xe7\x99\xba\xe8\xa6\x9a\xe3\x81\x97\xe3\x81\xa6\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x86',0.0,0.0
3508,RT @miguelguida1959: Hoy fallecieron 601 personas de covid.\nCasi 400 en provincia de Buenos Aires y 36 en CABA. Pero desde la provincia,0.0,0.0
3509,RT @TeenaInsan20: #SaluteToCoronaWarriors\n@derasachasauda provided fruits,0.0,0.0
3510,RT @Sassy_Hindu: The oxygen audit proved that while Covid patients were gasping for air,0.0,0.0
3511,"b""and they're about to make masks non-mandatory.... ok""",0.5,0.5
3512,RT @slightwright: Can we get one more stimulus before the government completely pretends Covid is over? https://t.co/NF37vFMvHv',0.3,0.45
3513,RT @whatgives1313: Ummmmmm,0.0,0.0
3514,RT @Ajay_ashu25: The volunteers of @derasachasauda from different different States are providing the doctors,0.0,0.6
3515,RT @tarahtori: I looked up the Country with the highest Malaria cases in the world.  Uganda...then I went to CDC and looked up the Covid de\xe2\x80\xa6',0.0,0.0
3516,@leefossmusic @itsjohnsummit \xe2\x80\x9cPre COVID I ate ass\xe2\x80\x9d\n\n\xe2\x80\x9cPost COVID I eat ass with a mentos in my mouth,0.0,0.0
3517,"b""RT @HudsonInstitute: As the #COVID19 crisis continues in #India",0.0,0.0
3518,Jadi Covid kalau kena Air Asin efeknya barangkali beda dengan Air sungai gangga. \n\xf0\x9f\x98\x86\nSekali-kali bikin Hoax ah.',0.0,0.0
3519,throwback to last summer when i thought my plug gave me some reggie but it turns out i could smell shit bc i had covid',-0.1,0.43333333333333335
3520,RT @Vane_Ferreiraa: qu\xc3\xa9 ganas de no s\xc3\xa9,0.0,0.0
3521,El r\xc3\xa9gimen da una cifra de casos positivos de covid-19 y muertes,0.0,0.0
3522,RT @CMOH_NL: It\xe2\x80\x99s been a very long and difficult road and this afternoon I was so filled with emotions as I received my COVID-19 vaccine sh\xe2\x80\xa6',-0.05499999999999997,0.8066666666666666
3523,RT @TestFluro: \xe2\x80\x9cTesting will remain important for years to come.\xe2\x80\x9d\n$TEST\n\nA #coronavirus outbreak among vaccinated players and staff has \xe2\x80\x9cro\xe2\x80\xa6',0.4,1.0
3524,@Gurmeetramrahim Ji says the volunteers of @derasachasauda #SaluteToCoronaWarriors for their selfless welfare. A he\xe2\x80\xa6 https://t.co/d9SqygWclC',0.0,0.0
3525,RT @AdamPrabata: BREAKING NEWS!!\n\nOrang yang sudah divaksinasi Covid-19 sudah boleh beraktivitas tanpa masker dan jaga jarak di Amerika Ser\xe2\x80\xa6',0.0,0.0
3526,RT @DSSNewsUpdates: SALUTE TO CORONA WARRIORS- DOCTORS,0.0,0.0
3527,RT @RK_AVULA: \xe0\xb0\xa8\xe0\xb0\xbf\xe0\xb0\xa8\xe0\xb1\x8d\xe0\xb0\xa8 \xe0\xb0\x92\xe0\xb0\x95\xe0\xb1\x8d\xe0\xb0\x95\xe0\xb0\xb0\xe0\xb1\x8b\xe0\xb0\x9c\xe0\xb1\x81\xe0\xb0\xb2\xe0\xb1\x8b,0.0,0.0
3528,"@TheBullBull @ICMRDELHI @PMOIndia Anything is possible in the name of ""Research"" From the day one",0.0,1.0
3529,"b""#Hitler @narendramodi save #Indian's with the help of #PMCaresFund . Why have you denied transparency of\xe2\x80\xa6 https://t.co/4wFvNupMeW""",0.0,0.0
3530,RT @kalanistan: \xe0\xb8\x82\xe0\xb8\xad\xe0\xb8\x97\xe0\xb8\xa7\xe0\xb8\xb4\xe0\xb8\x95\xe0\xb9\x83\xe0\xb8\xab\xe0\xb8\xa1\xe0\xb9\x88: \n\n\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x80\xe0\xb8\xad\xe0\xb8\x81\xe0\xb8\xaa\xe0\xb8\xb2\xe0\xb8\xa3 Weekly epidemiological update COVID-19  \xe0\xb8\xa5\xe0\xb8\x87\xe0\xb8\xa7\xe0\xb8\xb1\xe0\xb8\x99\xe0\xb8\x97\xe0\xb8\xb5 11 May 2021  \xe0\xb8\xa2\xe0\xb8\xb4\xe0\xb8\x99\xe0\xb8\x94\xe0\xb8\xb5\xe0\xb8\x95\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\x99\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\xa3\xe0\xb8\xa1\xe0\xb8\xb2\xe0\xb8\x96\xe0\xb8\xb6\xe0\xb8\x87\xe0\xb8\x82\xe0\xb8\xad\xe0\xb8\x87\xe0\xb9\x80\xe0\xb8\x8a\xe0\xb8\xb7\xe0\xb9\x89\xe0\xb9\x88\xe0\xb8\xad\xe0\xb9\x82\xe0\xb8\x84\xe0\xb8\xa7\xe0\xb8\xb4\xe0\xb8\x94\xe0\xb8\xaa\xe0\xb8\xb2\xe0\xb8\xa2\xe2\x80\xa6',0.0,0.0
3531,RT @TeenaInsan20: #SaluteToCoronaWarriors\n@derasachasauda provided fruits,0.0,0.0
3532,@CuomoPrimeTime @donlemon @POTUS @VP @VanJones68 @TheLeadCNN @MSNBC @MaddowBlog @TheDailyShow @AP @washingtonpost\xe2\x80\xa6 https://t.co/e19u9oOOvx',0.0,0.0
3533,RT @revistaoeste: Cientistas pedem investiga\xc3\xa7\xc3\xa3o sobre origem da covid-19 em laborat\xc3\xb3rio https://t.co/PJBywkSbir',0.0,0.0
3534,@Dianasc47344743 #ConmocionInteriorYA\nLa Pand\xc3\xa9mia es el pacto Farcsantos.\nEs la bomba madre de destrucci\xc3\xb3n masiva.\xe2\x80\xa6 https://t.co/hcR4yKQgTY',0.0,0.0
3535,RT @TV9Marathi: PHOTO : \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\xa7\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x80\xe0\xa4\xb2 \xe0\xa4\xb2\xe0\xa4\xa2\xe0\xa4\xbe\xe0\xa4\x88\xe0\xa4\xa4 \xe0\xa4\x86\xe0\xa4\xb0\xe0\xa4\x8f\xe0\xa4\xb8\xe0\xa4\x8f\xe0\xa4\xb8\xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\x85\xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\x97\xe0\xa5\x80,0.0,0.0
3536,"b""@nczeitgeist CDC estimates 254 deaths in 0-4 year olds from the '19-'20 flu season (only a few months)\n\n68 reported\xe2\x80\xa6 https://t.co/Fd5jecPrfs""",-0.1,0.55
3537,My dad loves @billmaher ...well,0.0,0.0
3538,"RT @Watcher_Ven: En las Empresas B\xc3\xa1sicas entregaron dosis de las ""gotas milagrosas"" contra el Covid",0.0,0.0
3539,RT @VemPraRua_br: Em sil\xc3\xaancio para n\xc3\xa3o complicar a situa\xc3\xa7\xc3\xa3o do chefe.',0.0,0.0
3540,"b""RT @KeralaAjithFC: Our chief Thala Ajith has donated 2.5crore rupees for TN'S corona relief fund ! \n\nOur sincere respects for you Thala \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x99\x8f\xe2\x80\xa6""",0.5,0.5
3541,RT @TheLallantop: \xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\xaa\xe0\xa5\x82\xe0\xa4\xb0\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xb2\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa6 \xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80\xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb8 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x8f\xe0\xa4\x95 \xe0\xa4\xb6\xe0\xa4\xbe\xe0\xa4\xaf\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\x9c \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa5\x80\xe0\xa4\x9f \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x96\xe0\xa4\xbe. \xe0\xa4\x9c\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\x89\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\x8f\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb6\xe0\xa4\xa8 \xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xb9 \xe0\xa4\xb8\xe0\xa4\x95\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa4\x82. \xe0\xa4\x89\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\x82\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x96\xe0\xa4\xbe,0.0,0.0
3542,RT @DraAuraAlvarez2: Hoy solicito de coraz\xc3\xb3n su colaboraci\xc3\xb3n y oraci\xc3\xb3n para mi amigo:Dr Juan Carlos Algarra,0.0,0.0
3543,RT @VijayVst0502: \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\x9f\xe0\xa4\x95 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\x9c\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x9c\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x87 20 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\x9c\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\x9c\xe0\xa4\xb0 \xe0\xa4\x85\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xaa\xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\x95\xe0\xa5\x8b RSS \xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xaf\xe0\xa4\x82\xe0\xa4\xb8\xe0\xa5\x87\xe0\xa4\xb5\xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\xa8\xe0\xa5\x87 200 \xe0\xa4\xac\xe0\xa5\x87\xe0\xa4\xa1 \xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa5\x87 COVID \xe0\xa4\xb8\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\x9f\xe0\xa4\xb0 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xac\xe0\xa4\xa6\xe0\xa4\xb2 \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa5\xa4',0.0,0.0
3544,Y el covid? Ya no veo nada de covid por aqu\xc3\xad en tw...',0.0,0.0
3545,RT @Pawanka44106148: The volunteers of Dera Sacha Sauda are not less than any corona warriors who are distributing fruits to doctors,0.08333333333333333,0.06666666666666667
3546,RT @PiyushTho: A friend needs financial help\n\nHe\xe2\x80\x99s struggling with Covid-19,0.0,0.0
3547,"b""RT @steve_hanke: Modi's #COVID free-for-all has forced the world to ban travel to India. More than 26 countries are no longer allowing trav\xe2\x80\xa6""",0.09999999999999998,0.35
3548,LITERAL que no le siento el gusto a nada y perd\xc3\xad el olfato por completo ..Covid no me podes estar haciendo esto !!!',0.0,0.0
3549,RT @slightwright: Can we get one more stimulus before the government completely pretends Covid is over? https://t.co/NF37vFMvHv',0.3,0.45
3550,RT @etupito: 601 muertos \n1 de ellos lo puso mi familia \nSi pudieran ver como muere una persona por covid,0.0,0.0
3551,RT @conspiracyguy11: The article: https://t.co/XPYKPUHWbs.',0.0,0.0
3552,3 Things To Remember  When You\xe2\x80\x99re in an Area with Widespread COVID-19 Transmission- Easy To Follow Tips from the\xe2\x80\xa6 https://t.co/XzI509CHfE',0.43333333333333335,0.8333333333333334
3553,Waspada Ancaman Varian Baru Virus Covid-19\nSatukan NKRI \n#Indonesia https://t.co/Sy3F1Dr0cu',0.0,0.0
3554,RT @WolffWaldo: R\xc3\xa9cord de v\xc3\xadctimas comunes por COVID que no son \xe2\x80\x9cpersonalidades con derecho a ser protegidos por la sociedad\xe2\x80\x9d como Zannini\xe2\x80\xa6',0.0,0.0
3555,RT @singhamrita27: Jali ko aag kehte hein,0.0,0.0
3556,Kehna bohot aasan hai ki hum sare safety ke measures ka dhyan rakhenge. Bache chhoro,0.0,0.0
3557,RT @PrachiInsan10: To support our Corona warriors as they are working day and night just to keep us safe,0.5,0.5
3558,RT @DrCKambourian: Hay \xe2\x80\x9cpersonalidades que la sociedad tiene que cuidar\xe2\x80\x9d. Cuando permit\xc3\xads que tus funcionarios roben vacunas,0.0,0.0
3559,"b""RT @ViolentMiracle: Withiut a doubt New Jack's best mic and ring work was in SMW. I Put this Gangstas compilation online during the early p\xe2\x80\xa6""",0.4121212121212121,0.3515151515151515
3560,RT @GReschenthaler: BREAKING NEWS: I recently uncovered $1.1M in Obama-era taxpayer funding funneled to the Wuhan Institute of Virology thr\xe2\x80\xa6',0.0,0.25
3561,RT @dockaurG: \xe2\x80\x9cUse of fear to control behaviour in Covid pandemic was \xe2\x80\x98totalitarian\xe2\x80\x99 and \xe2\x80\x98unethical\xe2\x80\x99,0.0,0.0
3562,TRIPS waiver: US support is a major step but no guarantee of COVID-19 vaccine equity - #All_Health_Fitness_Tips - I\xe2\x80\xa6 https://t.co/XKWm0FO9Ip',0.0625,0.5
3563,Exactly the issue \xf0\x9f\x98\x82 while they bribing mutha fkas with food \xf0\x9f\x98\x82\xf0\x9f\x98\x82',0.25,0.25
3564,RT @kalanistan: \xe0\xb8\x82\xe0\xb8\xad\xe0\xb8\x97\xe0\xb8\xa7\xe0\xb8\xb4\xe0\xb8\x95\xe0\xb9\x83\xe0\xb8\xab\xe0\xb8\xa1\xe0\xb9\x88: \n\n\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x80\xe0\xb8\xad\xe0\xb8\x81\xe0\xb8\xaa\xe0\xb8\xb2\xe0\xb8\xa3 Weekly epidemiological update COVID-19  \xe0\xb8\xa5\xe0\xb8\x87\xe0\xb8\xa7\xe0\xb8\xb1\xe0\xb8\x99\xe0\xb8\x97\xe0\xb8\xb5 11 May 2021  \xe0\xb8\xa2\xe0\xb8\xb4\xe0\xb8\x99\xe0\xb8\x94\xe0\xb8\xb5\xe0\xb8\x95\xe0\xb9\x89\xe0\xb8\xad\xe0\xb8\x99\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\xa3\xe0\xb8\xa1\xe0\xb8\xb2\xe0\xb8\x96\xe0\xb8\xb6\xe0\xb8\x87\xe0\xb8\x82\xe0\xb8\xad\xe0\xb8\x87\xe0\xb9\x80\xe0\xb8\x8a\xe0\xb8\xb7\xe0\xb9\x89\xe0\xb9\x88\xe0\xb8\xad\xe0\xb9\x82\xe0\xb8\x84\xe0\xb8\xa7\xe0\xb8\xb4\xe0\xb8\x94\xe0\xb8\xaa\xe0\xb8\xb2\xe0\xb8\xa2\xe2\x80\xa6',0.0,0.0
3565,Impecable esa pasarela',0.0,0.0
3566,RT @PSainath_org: 2/6. \xf0\x9d\x97\x99\xf0\x9d\x97\xae\xf0\x9d\x97\xba\xf0\x9d\x97\xbc\xf0\x9d\x98\x82\xf0\x9d\x98\x80 \xf0\x9d\x97\xb9\xf0\x9d\x97\xae\xf0\x9d\x98\x80\xf0\x9d\x98\x81 \xf0\x9d\x98\x84\xf0\x9d\x97\xbc\xf0\x9d\x97\xbf\xf0\x9d\x97\xb1\xf0\x9d\x98\x80 (not for the speaker,0.0,0.0
3567,RT @ANI: DRDO is building two COVID care hospitals in Haldwani and Rishikesh in #Uttarakhand. The hospital in Haldwani will have 500 beds i\xe2\x80\xa6',0.0,0.0
3568,RT @abhisar_sharma: Word. \xe0\xa4\x87\xe0\xa4\xb8\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x8f \xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa4\x9c\xe0\xa4\xac \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xac\xe0\xa5\x87\xe0\xa4\xb6\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\xbf\xe0\xa4\x8f \xe0\xa5\xa4 \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa5\x8b\xe0\xa4\x82 ?',0.0,0.0
3569,RT @LonelyGoomba: I thought Covid might have brought out the best of humanity with a unified enemy to defeat. Instead it just made me hate\xe2\x80\xa6',1.0,0.3
3570,RT @AnshumanSail: More than 250k tweets in favor of #IStandWithIYC and trending at No. 1 nationwide for more than 6 hours.\n\nThis is the pow\xe2\x80\xa6',0.5,0.5
3571,"b""RT @DerekSloanCPC: Here's my interview on 'The Real Story With Natalie Harp'. I provided insight for the American audience on the disastrou\xe2\x80\xa6""",0.1,0.15000000000000002
3572,https://t.co/kfnO9afoRL',0.0,0.0
3573,"b""RT @Tractor2twitr: Do u know whr is Modi ji so busy after Bengal elections that he didn't even get time to administer Corona situation or r\xe2\x80\xa6""",0.1,0.3
3574,"Watch that space: ""High-Level Conference on COVID-19"" in October @icao. Surely opportunities to make\xe2\x80\xa6 https://t.co/lCFuiUl8dY'",0.5,0.8888888888888888
3575,#COVID19',0.0,0.0
3576,RT @KreatelyMedia: Corona vulture China mints money by jacking up prices &amp; selling sub-standard quality Oxygen Concentrators endangering In\xe2\x80\xa6',0.0,0.0
3577,RT @KateClancy: My inbox and my mentions are completely full of people with all sorts of questions and concerns about their periods and the\xe2\x80\xa6',0.35,0.55
3578,RT @behindwoods: Prone Position - Best recovery from COVID \n \nFull video link: https://t.co/8qlHYIL9Jl\n \n@Karthi_Offl \n#Covid19 #PronePosit\xe2\x80\xa6',1.0,0.3
3579,RT @ConElMazoDando: Rusia condena restricciones de EEUU contra Venezuela que limitan lucha contra el Covid-19 https://t.co/Jq9ql7tHn1  #LaP\xe2\x80\xa6',0.0,0.0
3580,RT @ChickenGate: Why would @fordnation restrict autopsies?',0.0,0.0
3581,RT @DSSNewsUpdates: SALUTE TO CORONA WARRIORS- DOCTORS,0.0,0.0
3582,@dandrezner My 18 yo had her first vaccine the second day they were available in our state. Long Covid,0.15,0.2833333333333333
3583,#LetTaiwanHelp',0.0,0.0
3584,RT @Lauren_Global: Some great #COVID19AB vaccine info from @AntibioticDoc:',0.8,0.75
3585,RT @SukunaBikona7: \xe6\x9c\x80\xe8\xbf\x91\xe3\x81\xae\xe9\x99\xb0\xe8\xac\x80\xe8\xab\x96\xe7\x95\x8c\xe9\x9a\x88\xe3\x81\xa7\xe3\x81\xafCOVID-19\xe3\x83\xaf\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xb3\xe6\x8e\xa5\xe7\xa8\xae\xe5\xbe\x8c\xe3\x81\xab\xe6\x8e\xa5\xe7\xa8\xae\xe9\x83\xa8\xe4\xbd\x8d\xe3\x81\xab\xe7\xa3\x81\xe7\x9f\xb3\xe3\x81\x8c\xe3\x81\x8f\xe3\x81\xa3\xe3\x81\xa4\xe3\x81\x8f\xe3\x81\xa8\xe3\x81\x84\xe3\x81\x86\xe3\x83\x8d\xe3\x82\xbf\xe3\x81\x8c\xe6\xb5\x81\xe8\xa1\x8c\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8b\xe3\x82\x89\xe3\x81\x97\xe3\x81\x84\xe3\x81\xae\xe3\x81\xa7\xe3\x80\x81\xe6\x8e\xa5\xe7\xa8\xae\xe3\x81\x97\xe3\x81\x9f\xe7\x9a\x86\xe3\x81\x95\xe3\x82\x93\xe3\x81\xaf\xe3\x81\x9c\xe3\x81\xb2\xe3\x80\x82\n\xe5\x83\x95\xe3\x81\xaf\xe3\x81\x8f\xe3\x81\xa3\xe3\x81\xa4\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x9b\xe3\x82\x93\xe3\x81\xa7\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82 https://t.co/aHsaZaQaC0',0.0,0.0
3586,RT @pvtjokerus: This is absolutely,0.2,0.9
3587,RT @NauNihal2018: Modi showed his real acting skills during the covid pandemic. Over a dozen BJP MLAs and MPs have lost lives due to Covid\xe2\x80\xa6',-0.0625,0.1875
3588,RT @Rebaone59275709: The EFF donated millions to the covid 19 fund ,0.0,0.0
3589,"b""RT @arsh_singh06: The country is fighting a pandemic",0.0,0.0
3590,@HaloCallahan @LukeMonroe1 @AP The Centers for Disease Control and Prevention says people who are fully vaccinated\xe2\x80\xa6 https://t.co/q9o7irE45w',0.0,0.0
3591,False information is a #PublicHealth threat during a pandemic.',-0.4000000000000001,0.6
3592,RT @FerdinandHaean3: Foto kondisi keramaian dan kerumunan di Ancol ini mengingatkan saya pada keramaian di Sungai Gangga India.\n\nKorban sud\xe2\x80\xa6',0.0,0.0
3593,RT @PiyushGoyal: The first #OxygenExpress to Nellore,0.25,0.3333333333333333
3594,@andrefernm @jairbolsonaro UM DOS L\xc3\x8dDERES D PT N STF,0.0,0.0
3595,@TVMohandasPai @NishaHolla @PMOIndia @narendramodi @Sanju_Verma_ @Tejasvi_Surya India FIGHTS COVID with\xe2\x80\xa6 https://t.co/lM0sGgG9VR',0.0,0.0
3596,RT @SAmalucan: Amig@s. Prepar\xc3\xa1ndonos para nuestra pr\xc3\xb3xima 90a. Jornada de Reforestaci\xc3\xb3n desde el Cerro de Amalucan a realizarse el pr\xc3\xb3ximo\xe2\x80\xa6',0.0,0.0
3597,RT @FranckNouchi: Origines du Covid-19\xc2\xa0: l\xe2\x80\x99hypoth\xc3\xa8se d\xe2\x80\x99un accident \xc3\xa0 l\xe2\x80\x99Institut de virologie de Wuhan relanc\xc3\xa9e apr\xc3\xa8s la divulgation de trav\xe2\x80\xa6',0.0,0.0
3598,"b""RT @tweetMalena: I'm #vaccinated but staying masked in public places. It's safer",0.0,0.06666666666666667
3599,RT @lucasberti: Se tudo que o Brasil sofreu de 2018 a 2021 n\xc3\xa3o ensinou que essa falsa equival\xc3\xaancia \xc3\xa9 o \xc3\xa1pice da desonestidade intelectual,0.0,0.0
3600,RT @clinicallarcat: Evolucion del Covid en Venezuela ,0.0,0.0
3601,RT @BJP4Mchlshahar: \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xb5 \xe0\xa4\x95\xe0\xa5\x87 #LargestVaccineDrive \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xa4\xe0\xa4\xb9\xe0\xa4\xa4 \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb6 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x85\xe0\xa4\xac \xe0\xa4\xa4\xe0\xa4\x95 18 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\xa1\xe0\xa4\xbc \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\x85\xe0\xa4\xa7\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\xb5\xe0\xa5\x88\xe0\xa4\x95\xe0\xa5\x8d\xe2\x80\x8d\xe0\xa4\xb8\xe0\xa5\x80\xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xa1\xe0\xa5\x8b\xe0\xa4\x9c \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\x8f \xe0\xa4\x9c\xe0\xa4\xbe \xe0\xa4\x9a\xe0\xa5\x81\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa4\x82\xe0\xa5\xa4 #CovidVaccination\xe2\x80\xa6',0.0,0.0
3602,RT @gauravbh: Welcome back my friend @AMISHDEVGAN ji. Good to see you back,0.375,0.375
3603,RT @DeepSan05970557: Modi government destroyed India..\n\nModi promised 2 cr jobs a year;  -  never happened.\n\nModi promised doubling farmers\xe2\x80\xa6',0.0,0.0
3604,RT @MaytaTristan: Propongo que todos los congresistas que votaron a favor del di\xc3\xb3xido de cloro,0.0,0.0
